Time,T° 600,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
14:30:00,24.5,0.08,0.081,0.081,0.08,0.081,0.082,0.082,0.083,0.081,0.278,0.126,0.373,0.126,0.398,0.126,0.082,0.081,0.127,0.135,0.124,0.124,0.126,0.127,0.082,0.081,0.377,0.128,0.322,0.125,0.351,0.128,0.082,0.08,0.124,0.126,0.131,0.136,0.127,0.13,0.085,0.083,0.081,0.081,0.081,0.081,0.08,0.08,0.082
15:00:00,24.5,0.08,0.081,0.081,0.08,0.081,0.082,0.082,0.083,0.082,0.283,0.126,0.369,0.126,0.419,0.126,0.082,0.081,0.127,0.136,0.124,0.124,0.126,0.127,0.082,0.081,0.387,0.128,0.329,0.125,0.36,0.128,0.082,0.081,0.123,0.126,0.131,0.136,0.128,0.13,0.086,0.083,0.081,0.082,0.081,0.081,0.08,0.08,0.082
15:30:00,24.5,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.083,0.082,0.286,0.126,0.377,0.126,0.395,0.126,0.082,0.081,0.127,0.136,0.124,0.124,0.126,0.127,0.082,0.081,0.394,0.128,0.33,0.125,0.37,0.128,0.082,0.08,0.124,0.126,0.131,0.136,0.127,0.13,0.086,0.083,0.081,0.082,0.081,0.081,0.08,0.08,0.082
16:00:00,24.5,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.083,0.082,0.285,0.126,0.384,0.126,0.392,0.126,0.082,0.081,0.127,0.136,0.124,0.124,0.126,0.127,0.082,0.081,0.396,0.129,0.329,0.125,0.381,0.128,0.082,0.08,0.124,0.126,0.131,0.136,0.127,0.13,0.086,0.083,0.082,0.082,0.081,0.082,0.08,0.08,0.082
16:30:00,24.5,0.08,0.081,0.081,0.08,0.081,0.082,0.082,0.083,0.081,0.291,0.126,0.404,0.126,0.4,0.126,0.082,0.081,0.127,0.136,0.124,0.124,0.126,0.127,0.082,0.081,0.423,0.129,0.326,0.125,0.392,0.128,0.082,0.08,0.123,0.126,0.131,0.136,0.127,0.13,0.086,0.083,0.081,0.081,0.081,0.081,0.08,0.08,0.081
17:00:00,24.5,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.083,0.082,0.294,0.126,0.386,0.126,0.407,0.126,0.082,0.081,0.127,0.136,0.124,0.124,0.126,0.127,0.082,0.081,0.429,0.129,0.335,0.125,0.402,0.128,0.082,0.08,0.124,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.081,0.082,0.081,0.082,0.08,0.08,0.081
17:30:00,24.5,0.081,0.081,0.081,0.081,0.082,0.082,0.082,0.083,0.082,0.298,0.126,0.383,0.126,0.397,0.126,0.082,0.081,0.127,0.137,0.124,0.124,0.126,0.127,0.082,0.082,0.436,0.129,0.341,0.125,0.415,0.128,0.082,0.081,0.124,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.081,0.082,0.081,0.082,0.08,0.08,0.081
18:00:00,24.5,0.08,0.081,0.081,0.08,0.081,0.082,0.082,0.084,0.082,0.303,0.126,0.384,0.126,0.415,0.126,0.082,0.081,0.127,0.137,0.124,0.124,0.126,0.127,0.082,0.081,0.429,0.129,0.345,0.125,0.417,0.128,0.082,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.081,0.082,0.081,0.082,0.08,0.08,0.081
18:30:00,24.5,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.084,0.082,0.306,0.126,0.385,0.126,0.408,0.126,0.082,0.081,0.127,0.137,0.124,0.124,0.126,0.127,0.082,0.081,0.418,0.13,0.347,0.125,0.432,0.128,0.083,0.081,0.124,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.081,0.082,0.081,0.082,0.08,0.08,0.081
19:00:00,24.4,0.08,0.081,0.081,0.08,0.081,0.082,0.082,0.083,0.082,0.308,0.126,0.4,0.126,0.419,0.126,0.082,0.081,0.127,0.137,0.124,0.124,0.126,0.127,0.082,0.081,0.401,0.13,0.353,0.125,0.442,0.127,0.082,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.081,0.082,0.081,0.082,0.08,0.08,0.081
