Time,T° 600,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
22:30:00,24.5,0.08,0.082,0.082,0.081,0.082,0.082,0.082,0.083,0.082,0.516,0.128,0.472,0.126,0.429,0.126,0.082,0.082,0.13,0.132,0.13,0.128,0.128,0.127,0.082,0.082,0.485,0.129,0.457,0.125,0.429,0.128,0.082,0.081,0.124,0.125,0.127,0.126,0.127,0.129,0.084,0.087,0.083,0.083,0.083,0.082,0.08,0.081,0.082
23:00:00,24.5,0.08,0.082,0.082,0.081,0.082,0.082,0.082,0.083,0.082,0.517,0.128,0.476,0.126,0.432,0.126,0.082,0.081,0.13,0.132,0.129,0.128,0.129,0.127,0.082,0.082,0.493,0.129,0.462,0.125,0.434,0.128,0.082,0.081,0.124,0.125,0.127,0.127,0.127,0.128,0.084,0.086,0.083,0.083,0.083,0.082,0.081,0.081,0.082
23:30:00,24.4,0.08,0.081,0.082,0.081,0.081,0.082,0.082,0.083,0.082,0.522,0.128,0.485,0.126,0.436,0.126,0.082,0.082,0.13,0.132,0.128,0.128,0.128,0.127,0.082,0.082,0.496,0.129,0.466,0.125,0.438,0.127,0.082,0.081,0.124,0.125,0.128,0.126,0.127,0.128,0.083,0.086,0.083,0.083,0.083,0.082,0.081,0.081,0.082
24:00:00,24.5,0.08,0.082,0.082,0.081,0.081,0.082,0.082,0.083,0.082,0.526,0.128,0.489,0.126,0.439,0.126,0.082,0.082,0.13,0.132,0.128,0.128,0.128,0.127,0.082,0.082,0.498,0.128,0.47,0.124,0.443,0.128,0.082,0.081,0.124,0.125,0.127,0.126,0.127,0.128,0.084,0.087,0.083,0.083,0.083,0.082,0.081,0.081,0.082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,R-Squared [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:45:00,13:15:00,1:15:00,0:45:00,12:45:00,7:45:00,8:45:00,3:45:00,t at Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30:00,13:00:00,1:00:00,0:30:00,12:30:00,7:30:00,8:30:00,3:30:00,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,0.033,0.867,0.033,0.833,0.033,1.2,0.033,0.133,Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,R-Squared [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:15:00,14:15:00,2:45:00,14:45:00,0:15:00,14:45:00,0:45:00,19:15:00,t at Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,10:16:09,2:30:00,10:56:24,0:00:00,12:34:10,0:30:00,18:52:30,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.133,0.033,0.033,0.067,0.033,0.033,0,0.033,Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,R-Squared [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:45:00,1:15:00,2:45:00,22:15:00,2:15:00,0:15:00,0:15:00,7:15:00,t at Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30:00,1:00:00,2:30:00,21:15:00,2:00:00,0:00:00,?????,7:00:00,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,0.033,0.567,0.033,-2.8,0.033,0.833,-0.033,0.033,Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,R-Squared [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:45:00,15:15:00,3:45:00,13:45:00,0:15:00,14:15:00,21:15:00,8:45:00,t at Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30:00,9:10:35,3:30:00,14:50:43,0:00:00,11:12:00,21:00:00,8:30:00,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,0.033,0.033,0.033,0.033,0.033,0,-0.033,0.033,Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,R-Squared [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:15:00,0:15:00,0:15:00,0:45:00,2:45:00,0:15:00,19:15:00,3:45:00,t at Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:00:00,0:00:00,0:00:00,0:30:00,2:30:00,?????,19:00:00,3:30:00,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,-0.033,0.033,-0.033,0.033,0.033,0.033,0.033,0.033,Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,R-Squared [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:45:00,2:45:00,0:15:00,0:15:00,0:45:00,6:45:00,15:15:00,3:15:00,t at Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00:00,2:30:00,0:00:00,0:00:00,0:30:00,6:30:00,15:00:00,3:00:00,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
